stage,method,num_clients,seed,rounds,protocol,alpha,dmax,topology_interval,eval_interval,initial_graph,participation_rate,local_epochs,batch_size,checkpoint_interval,eval_clients,final_eval_all,update_mode,data_regime,samples_per_client,min_samples_per_client,link_failure_rate,stale_view_rounds,representation_mode,lfhe_start_round,output_dir
paper_alignment,ring,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,10,42,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n10_seed42_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,10,43,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n10_seed43_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,10,44,300,scalable,0.3,4,5,5,canonical_er,1.0,1,32,10,10,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n10_seed44_d4_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,50,42,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n50_seed42_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,50,43,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n50_seed43_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,50,44,300,scalable,0.3,7,5,5,canonical_er,1.0,1,32,10,50,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n50_seed44_d7_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,100,42,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n100_seed42_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,100,43,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n100_seed43_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,100,44,300,scalable,0.3,9,5,5,canonical_er,1.0,1,32,10,100,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n100_seed44_d9_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,ring,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/ring_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,static_random,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/static_random_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,epidemic,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/epidemic_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,dissdl,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/dissdl_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,morph,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/morph_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,500,42,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n500_seed42_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,500,43,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n500_seed43_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
paper_alignment,lfhe,500,44,300,scalable,0.3,12,5,5,canonical_er,1.0,1,32,10,500,true,sequential,fixed_total,,,0.0,0,class_mean,0,outputs/paper_alignment/lfhe_n500_seed44_d12_p1_canonical_er_class_mean_start0_link0_stale0_fixed_total
canonical,ring,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/ring_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,ring,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/ring_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,ring,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/ring_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,ring,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/ring_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,ring,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/ring_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,static_random,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/static_random_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,static_random,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/static_random_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,static_random,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/static_random_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,static_random,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/static_random_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,static_random,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/static_random_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,epidemic,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/epidemic_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,epidemic,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/epidemic_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,epidemic,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/epidemic_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,epidemic,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/epidemic_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,epidemic,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/epidemic_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,dissdl,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/dissdl_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,dissdl,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/dissdl_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,dissdl,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/dissdl_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,dissdl,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/dissdl_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,dissdl,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/dissdl_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,random_fof,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/random_fof_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,random_fof,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/random_fof_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,random_fof,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/random_fof_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,random_fof,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/random_fof_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,random_fof,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/random_fof_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,morph,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/morph_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,morph,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/morph_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,morph,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/morph_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,morph,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/morph_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,morph,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/morph_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,lfhe,30,42,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/lfhe_n30_seed42_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,lfhe,30,43,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/lfhe_n30_seed43_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,lfhe,30,44,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/lfhe_n30_seed44_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,lfhe,30,45,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/lfhe_n30_seed45_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
canonical,lfhe,30,46,300,canonical,0.1,4,5,5,canonical_er,1.0,1,32,10,30,true,sequential,fixed_total,,,0.0,0,flatten,21,outputs/canonical/lfhe_n30_seed46_d4_p1_canonical_er_flatten_start21_link0_stale0_fixed_total
